ROT,St,Net,MinZ,MaxZ,Family,Genus,Species,Pre,Post,Total\,
3,T,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,3,3\,
3,U,3,40,60,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
3,U,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
3,V,2,60,80,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
3,W,2,60,80,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
4,I,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
4,J,3,40,60,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
6,D,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,2,1,3\,
6,E,3,40,60,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
6,F,2,60,80,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
6,M,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,2,2\,
6,O,2,60,80,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
7,L,2,60,80,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
7,M,3,40,60,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
7,O,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
8,D,5,0,20,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
8,G,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,2,2\,
8,R,1,80,100,Gobiidae,Gobiidae C8,Gobiidae C8,0,1,1\,
7,D,4,20,40,Gobiidae,Gobiidae C8,Gobiidae C8,0,3,3\,
2,R,1,80,100,Gobiidae,Gobiidae C9,Gobiidae C9,1,1,2\,
2,R,2,60,80,Gobiidae,Gobiidae C9,Gobiidae C9,1,0,1\,
1,A,5,0,20,Gobiidae,Gobiidae G,Gobiidae G,0,1,1\,
7,G,4,20,40,Gobiidae,Gobiomorus,Gob dorm,0,1,1\,
7,G,5,0,20,Gobiidae,Gobiomorus,Gob dorm,0,1,1\,
1,A,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
1,A,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
1,A,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
1,B,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
1,B,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,15,15\,
1,B,45,0,40,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
1,B,45,0,40,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
1,C,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,C,2345,0,80,Gobiidae,Gobionellus,Gob ocea,0,77,77\,
1,D,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
1,D,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
1,D,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
1,D,4,20,40,Gobiidae,Gobionellus,Gob ocea,1,35,36\,
1,D,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,21,21\,
1,E,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
1,F,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,F,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
1,F,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,23,23\,
1,F,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,23,23\,
1,F,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,G,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
1,G,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
1,G,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,13,13\,
1,G,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,15,15\,
1,J,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
1,J,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
1,J,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
1,J,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,K,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,K,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,M,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,M,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,22,22\,
1,M,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
1,O,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
1,O,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,P,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,P,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,Q,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,Q,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,Q,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
1,Q,45,0,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,R,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
1,R,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
1,R,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
1,S,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
1,S,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,T,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
1,T,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
1,T,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
1,U,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,A,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
2,A,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
2,C,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,C,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,34,34\,
2,C,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,70,70\,
2,C,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,19,19\,
2,D,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,D,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
2,D,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,50,50\,
2,D,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,37,37\,
2,D,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,E,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
2,E,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,11,11\,
2,E,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,62,62\,
2,E,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,62,62\,
2,F,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,F,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,180,180\,
2,F,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
2,G,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,G,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,G,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
2,G,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,50,50\,
2,G,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
2,H,2,60,80,Gobiidae,Gobionellus,Gob ocea,1,1,2\,
2,H,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
2,H,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,52,52\,
2,H,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,14,14\,
2,I,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
2,I,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
2,I,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
2,I,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,I,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
2,I,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,I,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,25,25\,
2,L,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
2,L,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,33,33\,
2,L,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,M,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,11,11\,
2,M,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
2,M,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,21,21\,
2,M,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,48,48\,
2,M,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,66,66\,
2,O,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
2,O,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,O,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,P,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
2,P,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
2,Q,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,Q,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,Q,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,11,11\,
2,R,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
2,S,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,T,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,T,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
2,U,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
2,U,4,20,40,Gobiidae,Gobionellus,Gob ocea,2,8,10\,
2,V,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,13,13\,
2,V,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
2,W,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,X,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
2,X,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,97,97\,
2,X,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
3,A,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
3,A,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,C,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,C,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
3,D,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,D,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
3,D,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
3,D,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
3,D,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,E,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,E,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,53,53\,
3,E,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,83,83\,
3,E,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,29,29\,
3,F,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,F,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,25,25\,
3,F,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,32,32\,
3,F,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,19,19\,
3,G,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,16,16\,
3,G,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,40,40\,
3,G,34,20,60,Gobiidae,Gobionellus,Gob ocea,0,214,214\,
3,G,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,41,41\,
3,H,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,H,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,20,20\,
3,H,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,86,86\,
3,H,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,150,150\,
3,I,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
3,I,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,I,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,75,75\,
3,I,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,18,18\,
3,J,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,J,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,J,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,123,123\,
3,J,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,130,130\,
3,K,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,K,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
3,K,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,14,14\,
3,L,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,L,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,L,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,L,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,28,28\,
3,M,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,M,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
3,M,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,O,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,O,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
3,O,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,P,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,P,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,13,13\,
3,P,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
3,Q,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
3,Q,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
3,Q,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,14,14\,
3,Q,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,R,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,R,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,11,11\,
3,S,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,S,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,22,22\,
3,S,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,S,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,13,13\,
3,T,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,73,73\,
3,T,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,U,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,U,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,14,14\,
3,U,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
3,V,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,11,11\,
3,V,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,66,66\,
3,V,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,23,23\,
3,V,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
3,V,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,W,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
3,W,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,W,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
3,X,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
3,X,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
3,X,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,A,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
4,A,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
4,A,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
4,A,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
4,A,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,C,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,C,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
4,C,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,23,23\,
4,C,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,55,55\,
4,D,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,D,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,D,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
4,D,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,43,43\,
4,E,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,E,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
4,E,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,27,27\,
4,F,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,F,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,F,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,F,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
4,F,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
4,G,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,G,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
4,H,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
4,H,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,23,23\,
4,H,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,I,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,I,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,13,13\,
4,I,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,J,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,J,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,J,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,K,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,K,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,L,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,L,3,69,40,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,L,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
4,M,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,M,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,M,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
4,O,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,O,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,O,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
4,O,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,O,5,0,20,Gobiidae,Gobionellus,Gob ocea,1,0,1\,
4,P,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,P,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,Q,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,Q,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,Q,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
4,R,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,R,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
4,S,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,S,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,S,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
4,S,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,T,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,U,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
4,V,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,V,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
4,V,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
4,V,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,W,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
4,W,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
4,X,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
4,X,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
4,X,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
5,C,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,C,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,D,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,E,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
5,E,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
5,F,5,0,40,Gobiidae,Gobionellus,Gob ocea,0,21,21\,
5,G,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,G,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
5,G,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
5,H,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,H,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
5,H,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
5,I,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,I,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
5,I,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
5,J,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,J,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,J,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
5,K,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
5,L,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,L,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,L,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,39,39\,
5,M,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,M,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,M,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
5,O,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,P,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
5,Q,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
5,R,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
5,R,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
5,S,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
5,T,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,T,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,U,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,U,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,U,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
5,W,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,X,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
5,X,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
6,A,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
6,A,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
6,A,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,18,18\,
6,A,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,9,9\,
6,C,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
6,C,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,17,17\,
6,C,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
6,D,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
6,D,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,30,30\,
6,D,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,54,54\,
6,D,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
6,E,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
6,E,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,26,26\,
6,E,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,18,18\,
6,E,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,18,18\,
6,E,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,6,6\,
6,F,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
6,F,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
6,F,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,27,27\,
6,F,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,10,10\,
6,G,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
6,G,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,7,7\,
6,G,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,8,8\,
6,G,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
6,H,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,11,11\,
6,H,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
6,H,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
6,H,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
6,I,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,5,5\,
6,I,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
6,I,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
6,J,1,80,100,Gobiidae,Gobionellus,Gob ocea,0,1,1\,
6,J,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,12,12\,
6,J,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,2,2\,
6,K,3,40,60,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
6,K,4,20,40,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
6,K,5,0,20,Gobiidae,Gobionellus,Gob ocea,0,3,3\,
6,L,2,60,80,Gobiidae,Gobionellus,Gob ocea,0,4,4\,
